DURSUN,1
SEVDA,0
FATMA,0
BAYRAM,1
SUNA,0
SATI,0
DURUKAN,1
KENAN,1
MUAMMER,1
MEHMET,1
MUSA,1
MUZAFFER,1
MUHSIN,1
MUSTAFA,1
HAKAN,1
EMINE,0
ISHAK,1
GULAY,0
HURSUT,1
ABDURRAHMAN,1
MUSTAFA,1
FATIH,1
AYSE,0
DUYGU,0
LEYLA,0
FIGEN,0
YASEMIN,0
NEZAHAT,0
MAZLUM,1
MIRZA,1
ADNAN,1
HAZER,0
PINAR,0
MELEK,0
MUSTAFA,1
MUZAFFER,1
RABIA,0
MELIHA,0
CIMEN,0
HADICE,0
SUKRIYE,0
GOKHAN,1
HABIBE,0
ALI,1
LEZGIN,1
KUBRA,0
NAIME,0
NAZMIYE,0
MEHMET,1
NETICE,0
UMRAN,0
GULHATUN,0
CANER,1
EMINE,0
ZEYNEP,0
NURCAN,0
ZEKERIYA,1
SALIH,1
EMINE,0
SAFINAZ,0
ABDULLAH,1
SABAN,1
ALI,1
EROL,1
SENER,1
FAHRI,1
MURAT,1
MEHMET UMUR,1
GULLU,0
MEHMET,1
ABDULLAH,1
EMET,0
SEMA,0
RABIA,0
CIGDEM,0
HUSEYIN,1
CENNET,0
RAMAZAN,1
MISTAFA,1
REMZIYE,0
RABIA,0
ADEM,1
GULER,0
UNAL,1
AHMET,1
ESRA,0
RAMAZAN,1
EMINE,0
PERO,0
GULIZAR,0
GULER,0
MAHMUT FERIT,1
OMER,1
ALIME,0
SEFIKA,0
PEMPE,0
RUKIYE,0
ADEM,1
HALIME,0
CELAL,1
MEHMET,1
HATICE,0
AYSE AYSIN,0
SELCUK,1
CIHAD,1
ABDULLAH,1
NESIMI,1
GORKEM,1
SEVIM,0
EMINE,0
FILIZ,0
SEMRA,0
SEVDA,0
KAZIM,1
GUNER,0
ALI,1
NURGUL,0
OZGUN,0
KEMAL,1
IBRAHIM,1
HABIBE,0
FERUDUN NAFIZ,1
FATMA,0
OSMAN ZIYA,1
YUCEL,1
MEHMET ALI,1
SEBAHAT,0
ERKAN,1
SULEYMAN,1
YILMAZ,1
MURAT,1
AYSE,0
GULAY,0
UMMUHAN,0
MUHARREM,1
ABDULLAH,1
GURPINAR,0
MUHAREM,1
AYSE,0
ZELIHA,0
SERPIL,0
HIKMET,1
KEMAL,1
FATMA,0
AYSEL,0
NURAY,0
ERKAN,1
MUAZZES,0
SELIM,1
NIHAT,1
KEREM,1
HACER,0
YILDIZ,0
CUMA,1
SAIT,1
FANIYE,0
MAKBULE,0
SANIYE,0
FADIL BERAT,1
SEVKI,1
SERAP IREM,0
AYTEN,0
YUSUF,1
MERCAN,0
DILEK,0
TAHSIN,1
AYSE,0
FATIH,1
HULYA,0
AHMET,1
IREM,0
IBRAHIM,1
BOZAN,1
ZEHRA RABIA,0
HATICE,0
AHMET,1
RABIA,0
SAFIYE,0
BURCU,0
ISMAIL,1
VELIME,0
FARUK,1
SEMA,0
MURTAZA,1
SERIFE,0
FARIKA,0
KASIM,1
NURULLAH,1
YASAR,1
MEHMET ALI,1
AYSUN,0
YETER,0
NURGUL,0
ZERE,0
HACI MEHMET,1
ISA,1
SONER,1
CEM,1
NEJLA,0
HUSEYIN,1
ALI,1
ERCAN,1
SUNAY,0
ERKAN,1
IBRAHIM,1
ZEHRA,0
FERUDUN,1
FATMA,0
GULSAH,0
YAKUP,1
MUSTAFA,1
YUKSEL,0
ISMAIL SAHAP,1
TUBA,0
ASLAN,1
ZINNET,0
ALI,1
SULTAN,0
TARIK,1
AYSE,0
EYUBE,0
HANIFE,0
KAMRAN,1
HATICE,0
NURI,1
ABDULLAH,1
BEYHAN,0
MURAT,1
FATMA,0
MUSTAFA,1
IMAHAN,0
KUBRA,0
NURAY,0
YAHYA,1
HAYRIYE,0
MEHMET ALI,1
EZGI,0
NERMIN,0
ADNAN,1
RAMAZAN,1
CAZIBE,0
BURHAN,1
FADIME,0
AYSE,0
MEHMET SAIT,1
IBRAHIM,1
OMER,1
KAMIL,1
SONGUL,0
OMER,1
GULSUM,0
ALI,1
ALI,1
DURHASAN,1
IDIRIS,1
EMIN,1
MERYEM,0
EMINE,0
SUKRAN,0
IBRAHIM,1
NEDIM,1
DAVUT,1
CENGIZ,1
HAVA,0
LUTFU,1
NURBIYE,0
MEHMET SALAHATTIN,1
SAZIYE,0
AYTEN,0
FIRDEVS,0
HARIKA TAKIYE,0
GUVEN,1
SELMA,0
KADIR,1
EMINE,0
FATMA,0
HANIFE,0
MEHMET,1
SERVET,0
FATMA,0
MEHMET,1
ONUR,1
ISMET,1
MEHMET,1
NURIYE,0
NUSRET,1
FATIH,1
EMINE,0
ESRA,0
AURELA,0
PERIZADE,0
MEVLIT,1
NAZAN,0
FATMA,0
AYDANUR,0
YILDIZ,0
FERIDE,0
LEYLA,0
HAMIT,1
ARDA,1
NAZIM,1
TAHIR,1
MEHMET IHSAN,1
HANI,0
ZEYNELABIDDIN,1
ARZU,0
CELAL,1
ERDAL,1
ISMAIL,1
BUKET,0
DONDU,0
AYTEN,0
ZEYNEP,0
ORHAN,1
YASAR,1
BIRSEN,0
SEVINC,0
ALTUN,0
MURAT,1
TULAY,0
ISMAIL,1
ASUDE,0
NEVRIYE,0
AZIZE,0
MEHMET,1
KERIME,0
ASUMAN,0
FAHIR,1
ELIF,0
AHMET,1
SULTAN,0
ALI HIKMET,1
LEVENT,1
KADIR,1
ISMET,1
CENNET,0
RAHMI,1
HULYA,0
ISMAIL,1
FEDAI,1
SUAT,1
ADIL,1
ISMET TANER,1
ASIYE,0
KENAN,1
SULTAN,0
GULKADEM,0
MERYEM,0
SALIH,1
JALE,0
MEHMET,1
RAZIYE,0
GURBUZ,1
ESRA,0
METIN,1
NURBAHAR,0
MARUF,1
IBRAHIM,1
HALIME,0
EMINE,0
FATMA,0
YURDAGUL,0
HAMDULLAH,1
REYHAN,0
MAHMURE,0
SANIYE,0
AYDIN,1
FERHAT,1
NURIYE,0
HAVVA,0
ASLI,0
ALI OSMAN,1
MECBURE,0
REFIKA,0
RAMAZAN,1
AYSE,0
AYNUR,0
AHMET,1
CENGIZ,1
YASAR,1
AYSE,0
AYDIN,1
ISMAIL,1
TURKAN,0
MAKBULE,0
IMDAT,1
EMINE,0
ESME,0
SAMET,1
FATIH,1
BURAK,1
SILDAN,0
ISMAIL,1
IHSAN,1
GUZIDE,0
MUSTAFA,1
SINAN,1
MERYEM,0
ZEYNEP,0
HATICE DILEK,0
YUKSEL,0
CENNET,0
KAMILE,0
RIDVAN,1
FATMA,0
MERTER,1
OZNUR,0
SUHEYLA,0
DONDU,0
RECAI,1
ABDULLAH,1
HULYA,0
NECMI,1
MUNIR,1
BURHAN TOLGA,1
FATIH,1
MESUT,1
NISAN,0
SAVAS,1
SANIYE,0
KIRAZ,0
BIRGUL,0
SINEM,0
ERDAL,1
DURSUN,1
RAMAZAN,1
ALPARSLAN,1
NURDAN,0
ASLINUR,0
MUSTAFA,1
IHSAN,1
NURIYE,0
ILHAN,1
BILAL,1
NUKHET,0
MINE,0
ALI RIZA,1
MERVE,0
OZGUL,0
EKREM,1
SERMIN,0
PINAR,0
NURETTIN,1
DEMET,0
MUNEVVER,0
GULSUN,0
HATICE,0
OSMAN,1
HASAN,1
TULAY,0
MUSA,1
PENBE,0
ULKER,0
ARIFE SERCAN,0
SABAN,1
FATMA,0
SEVGI,0
MUSTAFA,1
KADRIYE,0
SENAY,0
SATI,0
NEVSA,0
MELEK,0
FATMA,0
OSMAN ZEKI,1
AYSE,0
NAZIME,0
BEYHAN,0
RAHIME,0
BEHCET,1
SULTAN,0
SULEYMAN,1
EMIN,1
ALI,1
AHMET,1
ZIYA,1
SADIYE,0
MUAMMER,1
MELEK,0
HULUSI,1
SEMA,0
MEHMET,1
AYSE,0
ALI,1
TUGCE,0
OYA,0
OZLEM,0
ABDULSEMET,1
GUNAY,0
NESE,0
RESMIYE,0
GULER,0
SERPIL,0
ALI,1
SONER,1
CENNET,0
NECAT,1
LIMAN,0
ABDULLAH,1
TAHIR,1
RADKA HRISTOVA,0
ZEHRA,0
ALI IHSAN,1
UMIT,1
MAHIR,1
KADIR,1
HATICE,0
DURAN,1
HACER,0
ZEHRA,0
FERIDE,0
YUSUF,1
ORHAN,1
ABDULLAH,1
SELBI,0
SIDDIKA,0
ALI,1
FAHRI,1
SUNAY,0
SERVET,0
MEHMET,1
MUHARREM,1
AYHAN,1
ZEKI,1
EMINE,0
MUSTAFA,1
HAYRIYE,0
SINEM,0
MUSTAFA,1
SEDAT,1
FILIZ,0
YELIZ,0
MEHMET,1
ERDEM,1
KADRIYE,0
TURKAN,0
MEHMET,1
ERDOGAN,1
GULHAN,0
RENAN MELEK,0
VESILE,0
MELAHAT,0
MURAT,1
TUBA,0
KADRIYE,0
AYSE,0
RAHMAN,1
CAVIDE,0
KAMIL,1
HATUN,0
ISMAIL,1
MURAT,1
REMZIYE,0
GULSUM,0
ILKNUR,0
IBRAHIM,1
OZLEM,0
AKAN,1
SELMA,0
HATICE,0
AYSE,0
ALI IHSAN,1
YUSUF,1
BIRSEN,0
UGUR,1
ALI,1
FATMA,0
AHMET,1
RIDVAN,1
AYFER,0
MEKAN,1
TUGBA,0
AYSE,0
SERPIL,0
SENGUL,0
ERDAL,1
HAMDI,1
EKREM,1
MEHMET,1
ZEYNEP,0
AYSE,0
RAMAZAN,1
MUHAMMET,1
DURSUN,1
KADRIYE,0
HATICE,0
DILER,0
SALIH,1
VESILE,0
ESRA,0
SONGUL,0
FIRAT,1
YAVUZ,1
BAYRAM,1
HASAN,1
SELVI,0
SELIME,0
FAIK,1
NECMETTIN,1
SULTAN,0
SULTAN,0
SEDA,0
MURAT,1
MEHMET,1
FERHAT,1
ALI,1
YUKSEL,1
SERAFETTIN,1
GALIP,1
ESET,1
MAHMUT,1
CEVAHIR,0
FERZIMELEK,0
ZARIFE,0
ISMAIL,1
CEMILE,0
ZEYNI,0
ZEYNEP,0
ELVAN,0
BILAL,1
HATICE,0
DENIZ,1
BEHIYE,0
AHMET,1
AYTEKIN,1
YADIKAR,0
KADIR,1
NESLIHAN,0
HASAN,1
AYDIN,1
NAZLI,0
HEVVES,0
ERCAN,1
YUCEL,1
ZEYNEP,0
FIRDEVS,0
GUL,0
OZLEM,0
FATIH,1
ARDA,1
HUSEYIN,1
INANC,1
LALE,0
FIRAT,1
MELEK,0
EDA,0
MUNIRE,0
MEVLUT,1
CEBRAIL,1
AYSE,0
SINAN,1
ALI MURAT,1
YUSUF,1
ELIF,0
ZEMZEMA,0
YUKSEL,1
ORHAN,1
SIBEL,0
HALIME,0
RAFET,1
KEMAL,1
TURKAN,0
FATMA SERPIL,0
VOLKAN,1
FERIT,1
CEMAL,1
MEHMET,1
HAMIDE,0
MAHMUT,1
NEZAHAT,0
SELMAN,1
AHMET,1
HASAN HUSEYIN,1
YILMAZ,1
VEYSI,1
ARZU,0
DIDEM MELIS,0
MUSTAFA,1
YASAR,1
HATICE,0
KORAY,1
NAGIHAN,0
ZEYNEP,0
HAKAN,1
YUSUF,1
SELAMI,1
SAMIYE,0
SELAHADDIN,1
ISA,1
HUSNIYE,0
ERHAN,1
MELEK,0
MUKERREM,0
HASAN,1
RECEP,1
OMER,1
UMMU,0
MUSTAFA,1
MEHMET,1
MECBURE,0
OYTUN POLAT,1
HATICE,0
AYSE,0
ALI YASIN,1
LEVENT,1
ISMAIL,1
FATMA,0
YASAR,1
AYSEGUL,0
TEMEL,1
MEHMET ORUC,1
RUKIYE,0
MEHMET,1
ILYAS,1
MERYEM,0
EMINE,0
AHMET,1
ONER,1
NAZIME,0
UGUR,1
NUMAN,1
FATMA,0
MAHMUT,1
SABRIYE,0
ILHAMI,1
FATMA,0
GULNIGAR,0
ABDULKADIR,1
KEMAL,1
HANIM AYSE,0
AYSE,0
BURAK,1
ILHAMI,1
HANIFE,0
RECEP,1
GURCAN,1
SECIL,0
AVNI,1
MERVE,0
FILIZ,0
MUSTAFA,1
VILDAN,0
GONUL,0
ZEHRA BETUL,0
MAHIR,1
SEYFETTIN,1
YUSUF ZIYA,1
SEMSEDDIN,1
ALI,1
UFUK,1
KAHRAMAN KURTULUS,1
HUSEYIN,1
SADIYE,0
ERHAN,1
BURHAN,1
NECIP,1
MELTEM,0
EMINE,0
HALIL,1
GOKHAN,1
HAMIT,1
MERYEM,0
SEHER,0
NADIDE SECIL,0
CICEK,0
UMIT,1
NURCAN,0
FATMA,0
TURGUT,1
OMER,1
RAHIME,0
RAMAZAN,1
MURUVVET,0
MEDIHA,0
GULISTAN,0
FABIYE,0
IRFAN,1
ERDAL,1
SEDEF DUYGU,0
SALIH,1
SELIM,1
NADIRE,0
RAMAZAN,1
ICLAL,0
ZUHAL,0
NURAY,0
FERIHA,0
NEBAHAT,0
DAMLA,0
ZEHRA,0
ILHAN,1
SEMRA,0
BAGBUR,1
ZOHRE,0
EBRU,0
MUAMMER,1
HAVVA,0
EMINE,0
ELIF,0
ISKENDER,1
BULENT,1
EMINE,0
MAHMUT,1
MERAL,0
MUAMMER,1
MERYEM ESIN,0
HAYRETTIN,1
SALIM,1
MEHMET HAYRI,1
MAHMUT,1
SULEYMAN,1
AYSE,0
DENIZ,0
BAYRAM,1
HAYDAR,1
YADIKAR,0
IBRAHIM AYKUT,1
CEMAL,1
AYSE,0
YOSMA,0
LEYLA,0
MURAT,1
ALMILA ZEYNEP,0
OSMAN,1
FATMA,0
MUNEVVER,0
MUNEVVER,0
NADIR,1
HATICE,0
ABDULLAH,1
ZEYNEP,0
GULSEREN,0
NURETTIN,1
HASAN,1
MUZAFFER,1
KUBILAY,1
ZEHRA,0
CEMILE,0
RECEP,1
MUAMMER,0
SELDA,0
FATMA,0
NURI,1
GURBET,0
HURIYE,0
ORHAN,1
AYSE,0
EMSAL,0
ZINNURE,0
GULDEN,0
MERYEM,0
SELDA,0
SEVIM,0
ALI,1
GUNAY,0
AKIN,1
HASAN,1
ZEYNEP,0
ALI SEREF,1
EMINE,0
GUNES,0
HATICE,0
BEDRI,1
MUSTAFA,1
PEYAM,0
SELMA,0
GULEN,0
YUSUF,1
RABIA,0
FIKRET,1
AZIME,0
SEVIDE,0
FADIME,0
MEHMET,1
FATMA,0
MUSTAFA,1
ISMAIL,1
GUL,0
ELMAS,0
DILEK,0
SAFURA,0
DONDU,0
BUNYAMIN,1
SERIFE,0
GULDEM,0
ILYAS,1
IRFAN,1
HATICE,0
HATICE,0
SULEYMAN,1
ERDEM,1
NIZAMETTIN,1
MAHDIYE,0
ZAHIDE,0
SERPIL,0
AYSE,0
RENAN DOGA,0
IBRAHIM BARIS,1
SADIK,1
HIDAYET,1
HAMIDE,0
HUSEYIN,1
FAHRIYE,0
SUKRU,1
HIZBULLAH,1
NALAN,0
ELVAN,0
HANIFE,0
FADIME,0
SARIYE,0
MEHMET NUR,1
HATICE,0
HACIRE,0
NAZLI GUL,0
AYISE,0
YILDIRIM CELAL,1
ADEM,1
SEVIM,0
CIGDEM,0
SINAN,1
ZELIHA,0
RIDVAN,1
HASAN,1
AYSE,0
KADIR,1
AYNUR,0
OSMAN,1
IPEK,0
FADIME,0
KUDRET,0
FIGEN,0
NEVAL,0
SALIHA,0
ZEKI,1
OSMAN,1
GULNAZ,0
AYSEL,0
FATMA,0
KEMAL,1
HAKKI,1
MEHMET,1
GULUSAN,0
ISMET ONUR,1
SAMI,1
MURAT,1
NILUFER,0
AYBENIZ,0
GULTEN,0
NEJDET,1
ESMA,0
HATICE,0
OZGUL,0
CUMA,1
ERDEM,1
AHMET,1
YUCEL,1
SEVIM,0
AYSE,0
AHMET DEVRIM,1
MUKADES,0
RECEP,1
HAKKI,1
CUMA,1
BAYRAM,1
SULEYMAN UTKU,1
DURDANE,0
HUSEYIN,1
OGUZ,1
NEZAKET,0
ERCAN,1
HALIT,1
SEMRA,0
KEMAL,1
AYKUT,1
SUKRAN,0
SERKAN,1
GULSUM,0
NAZMIYE,0
ADILE,0
ELIF,0
HUSEYIN,1
NEBI,1
BEDRIYE,0
ELMAS,0
RIDVAN,1
CUNEYT,1
PERVIN,0
KADRIYE,0
HAVVA,0
MUSTAFA,1
ELIFE,0
KENAN,1
BAYRAM,1
NURAN,0
GONCANUR,0
CEMILE,0
TURAN,1
ESRA,0
SINASI,1
MAHMUT,1
FUNDA,0
NEBIYE,0
MUSA,1
ZEYNEP,0
OSMAN,1
METIN,1
MAVI,0
FATMA,0
GAZALI,0
ERTURUL,1
UMUT,1
NACIYE,0
TANER,1
YAKUP,1
ZEYNEP,0
UZEYIR,1
MAHMUT,1
MURADIYE,0
ALI,1
ASIYE,0
BAYRAM,1
KADRIYE,0
AYNUR,0
VEYSI OKAN,1
HANIFE,0
SAVAS,1
HATICE,0
MURAT,1
CEYLAN,1
NECLA,0
ALI FUAT,1
FATMA,0
SIBEL,0
HASAN,1
SONGUL,0
DIDEM,0
ILHAN,1
ZERNISAN,0
ARCAN,1
UMIT,1
ABDULCELIL,1
SADAN,0
DILEK,0
RABIYE,0
SEHER,0
NURSEL,0
EMINE,0
MURAT,1
MUSTAFA,1
MEHMET ALI,1
HANIM,0
MITAT,1
FILIZ,0
EMINE,0
AYSE,0
SERHAN,0
HALIL,1
MAHMUT,1
MELDA,0
ERHAN,1
FATMA,0
HATICE,0
FILIZ,0
GUNNUR,0
VELETTIN,1
GULSEVIN,0
OMER,1
IBRAHIM,1
MEHMET,1
SULTAN,0
AYCAN,0
BULENT,1
REMZIYE,0
FATMA,0
ISMAHAN,0
VEDAT,1
IBRAHIM,1
ESMA,0
FERHAT,1
AYSEL,0
FATMA,0
ZIKRI,1
ILKNUR,0
SULEYMAN,1
AYGUL,0
NESLIHAN,0
BESEY,0
MURAT,1
ERGUL,0
SATI,0
ABDULLAH,1
MUZAFFER,1
SEYFETTIN,1
UMMUGUL,0
ONUR,1
HAMDULLAH,1
CAGDAS,1
GAMZE,0
FATIH,1
HAVVA,0
UMRAN,0
MAKBULE,0
VEDAT,1
MEHMET ALI,1
HATUN,0
LEYLA,0
AHMET,1
BIRKAN,1
AYNUR,0
MEHMET,1
RAZIYE,0
SEYITHAN,1
NURAY,0
GULUZAR,0
TURGUT,1
SECIL,0
TUGBA,0
SELDA,0
GURCU,0
INCI,0
MEHMET,1
EMINE,0
SATI,0
DILEK,0
MUSTAFA,1
SALIHA,0
CEMILE,0
ARIF HASAN,1
YUSUF,1
HALIME,0
NURAY,0
OZER,1
IRFAN,1
SEZGIN,1
SEVIM,0
NAZIFE,0
YALCIN,1
DEMET,0
YASEMIN,0
ADEM,1
VEYSEL,1
MEHMET ALI,1
SELAMI,1
ADNAN,1
FATMA,0
KADRIYE,0
ARIF,1
SEMA,0
SUNBUL,0
DONE,0
YAKUP,1
DUDU,0
ALI,1
AYHAN,1
NURGUL,0
SEMIH,1
HATUN,0
OZKAN,1
ESREF,1
ZUBEYDE,0
ILHAN,0
KOKSAL,1
OMER,1
ZEHRA,0
CEVAHIR,0
SAHIN,1
RAMAZAN,1
FEDILE,0
MUHAMMET MUSTAFA,1
GOKAN,1
NIMET,0
SULTAN,0
HUSEYIN,1
SERPIL,0
TURCAN,0
RAHIME,0
GULDANE,0
HAVVA,0
SILA,0
SEFIKA,0
NURAY,0
MURAT,1
MEHMET,1
YETER,0
KEZIBAN,0
AYSE,0
ALTUN,0
GULSUM,0
FILIZ,0
EFENDI,1
SANIYE,0
ISMAIL,1
NAIL,1
AYSE,0
SABAN,1
AHMET,1
NAZIM,1
ARIFE,0
GULUMSER,0
IRFAN,1
FEDILE,0
NEGUZEL,0
SARIYE,0
SULTAN,0
VEDAT,1
NAZIFE,0
FATMA,0
SEZAI,1
EYSE,0
MELEK,0
HUSEYIN,1
HURIYET,0
BAHAR,0
ALI,1
ZEYNEP,0
DONE,0
CEVAT,1
SULTAN,0
KIRAZ,0
ALI,1
ABDULLAH,1
EMINE,0
MUSTAFA,1
YASIN,1
SEMIHA,0
AYSE,0
NEBAHAT,0
HATICE,0
FATMA,0
HADICE,0
MEHMET,1
YILDIZ,0
BIRNAZ,0
METIN,1
NIMET,0
CIGDEM,0
SAIT,1
RAZIYE,0
AYFER,0
SANIYE,0
SENOL,1
LUTFIYE,0
BALLAR,0
SEVGI,0
ALI,1
SATILMIS,1
REYHAN,1
YURDANUR,0
ASIYE,0
RUKIYE,0
MEHMET,1
RECEP,1
MEHMET SALIH,1
ADILE,0
FATMA,0
ISMAIL,1
AHMET,1
SEMSETTIN,1
MEHMET SERIF,1
VEHBI,1
FERIT,1
TEVFIK,1
SEKER,1
KAZIM,1
HANIM,0
MUSA,1
ZAHIRE,0
RIZA,1
MEHMET,1
HATICE,0
HACER,0
HALIL,1
GULSEN,0
MUHIBE NECLA,0
BIROL,1
BERATIYE,0
SINAN,1
HUSEYIN,1
ALAATTIN,1
PINAR,0
RECEP,1
DERYA,0
LEYLA,0
AYSE,0
GAMZE,0
GULNUR,0
BEKIR,1
SARE,0
AYSE,0
HAYRIYE,0
HAYRETTIN,1
ALI,1
NURAY,0
IHSAN,1
ASIME,0
SERDAR,1
FERIDE,0
FATMA,0
SERAP,0
GULBAHAR,0
HATICE,0
MUHAMMET MEHMET,1
HUSEYIN,1
FAHRIYE,0
ALTUG,1
SEVGI,0
YUSUF RIZA,1
GULCAN,0
SENGUL,0
MECBURE,0
EMINE,0
MEHMET TAHIR,1
SERIFE,0
SEBAHAT,0
BILAL,1
TURGAY,1
AZIME,0
FERIT,1
AYSE,0
TEVFIK,1
SONGUL,0
OGUN,1
HAKAN,1
GULKIZ,0
OGUZ YASIN,1
ADNAN,1
ESRA,0
NERMIN,0
AYSE,0
GULDANE,0
HORIYE,0
BEDIA,0
BUNYAMIN,1
OZGUR,1
VEYSEL,1
RECEP,1
FERHAT,1
SEMRA,0
HASAN,1
OSMAN,1
MEHMET,1
HAYRETTIN,1
SUKRU,1
HASAN,1
ALAATTIN,1
AHMET,1
SEBAHAT,0
ZEYNEP,0
EMINE,0
FARUK,1
OZGUR,1
MERYEM,0
FATMA,0
ALI,1
RABIA,0
SULTAN,0
MUMUN,1
ISMAIL,1
BILAL,1
MEHMET,1
SERDAR,1
HUSAMETTIN,1
GULBEYAN,0
BAHRI,1
ABDULHALIT,1
OMER,1
GAMZE,0
CESIM,1
UMIT,1
HATICE,0
ZEKI,1
ISA,1
SEVIM,0
SERAFETTIN,1
MELEK,0
HANIFE,0
GARIP,1
CEMAL,1
MUHAMMET ERMAN,1
MEHMET,1
IDRIS,1
UMMIYE,0
GOKMEN,1
FILIZ,0
NEZIR,1
NEBI,1
AYTAC,1
GULNAZ,0
NAVAF,1
MUSTAFA,1
MUSERREF,0
GUNER,0
SADI,1
SABAHAT,0
ALICAN,1
NURI,1
ALAETTIN,1
ENGIN,1
GULTEN,0
ZEHRA,0
MUHAMMET,1
YILDIZ,0
MUZEYYEN,0
GOZI,0
TAHIR,1
CEMILE,0
NISA,0
MESUT,1
GORKEM,1
ERCAN,1
NATIK,1
SAFIYE,0
CAFER,1
ADEM,1
SUKRIYE,0
NAILE,0
MUHARREM,1
GULCEMAL,0
MEHMET,1
EMINE,0
MERYEM,0
ALI,1
HAMIDE,0
NUMAN,1
FADIK,0
SUKRAN,0
LEVENT MUTLU,1
MINEVVER,0
SUNA,0
GAMZE,0
MELEK,0
EMINE,0
CIHAN,1
ZEYNEP,0
SEDAT,1
ARZU,0
EMEL,0
HAVA,0
EROL,1
HACI BEKIR,1
SIBEL,0
RECEP,1
RECEP,1
AHMET,1
BEKIR,1
ETEM,1
CIGDEM,0
SERKAN,1
ALI,1
HAKAN CEM,1
AYFER,0
SERAP,0
HULUSI,1
BAHAR,0
HAYATI,1
ERKAN,1
HUSNE,0
MURAT,1
SADETTIN,1
ZUBEYDE,0
VEDAT,1
OZLEM,0
DEYER,0
CEMILE,0
GONUL,0
EMINE,0
ZEYNEP,0
SEKIRNAZ,0
BEHICE,0
RESUL,1
HURIYE,0
NEBAHAT,0
SERIFE,0
SAMI,1
KAMER,0
KUDRET,1
ISMET,1
HUSEYIN,1
SEYHAN,0
SUNA,0
SERKAN,1
EMINE,0
AYKUT,1
HACER,0
OSMAN,1
KIRAZ,0
CEMILE,0
YELIZ,0
MUHAMMET,1
SALIH,1
SEFIKA,0
SONGUL,0
DENIZ,0
HASAN HUSEYIN,1
ADALET,0
NAZLI,0
NEJLA,0
MURAT,1
GUVEN,0
REMZIYE,0
ILHAN,1
HANEFI,1
ARIFE,0
GULSEREN,0
OZLEM,0
BETUL,0
FARUK,1
IJLAL,0
BINGUL,0
SADIYE,0
SONGUL,0
FATMA,0
HAYATI,1
KAMIL,1
HAYRIYE,0
ABDULLAH,1
NECIFE,0
BAHATTIN,1
MURAT,1
MELEK,0
YADIGAR,0
SEVGI,0
VEYSI,1
MEHMET,1
ISMAIL,1
ISMAIL,1
YETER,0
MUSERREF,0
NEZAHAT,0
SERIFE,0
HALE,0
FATMA,0
HARUN,1
SABAHATTIN,1
ISA,1
YUKSEL,1
SUZAN,0
DURMUS,1
HASIM,1
NIMET,1
TUGBA,0
MUZAFFER,1
MUZEYYEN,0
TALIYE,0
MEHMET,1
MEHMET,1
ABDULLAH,1
ORHAN,1
HULYA,0
HANSA,0
EMINE,0
MEDENI,1
AYNUR,0
OZEN,0
ENGIN,1
GULDEN,0
MEHMET,1
HASAN,1
MUNEVVER,0
ILKNUR,0
YAGIZ ALP,1
GAMZE,0
MUSTAFA FURKAN,1
EBRU,0
MURAT,1
FATMA,0
SENGUL,0
SERPIL,0
EMINE,0
MESUT,1
ALIYE,0
YUKSEL,1
EMIN,1
MUNIR,1
SEBAHAT,0
MEHMETALI,1
SELEN,0
AYTAC,1
FILIZ,0
HUSEYIN,1
MITAT,1
ISMAIL,1
BEKIR,1
EMRAH YUNUS,1
TAHIR,1
SALIH,1
KADRIYE,0
SUAT,1
AYSE,0
RAMAZAN,1
HATICE,0
MEHMET,1
MURUVVET,0
FATMA,0
MUHAMMET,1
MUSTAFA,1
TALAT,1
NURIYE,0
SULEYMAN,1
DAVUT,1
MUSTAFA,1
OZAY,0
TAHIR,1
HUSEYIN YALCIN,1
YILDIRIM,1
SAFYA,0
FATMA NUR,0
LEYLA,0
HALIT,1
BAHAR,0
HASAN,1
MURVET,0
ISLIM,0
ISMAIL,1
ALI,1
TUGBA,0
GULKIZ,0
SABRIYE,0
ALIHAS,1
SERGUL,0
MEHMET,1
NERIMAN,0
FATMA,0
IBRAHIM,1
EMRAH,1
SERKAN,1
MUHITTIN,1
DUDU,0
AYTEN,0
SERAFETTIN,1
SULTAN,0
HACI AHMET,1
MEHMET,1
RASIM,1
MUKERREM,0
ISIN,0
TULAY,0
EMINE,0
ABDULMECIT,1
MEHMET,1
SONGUL,0
BERNA,0
GULFER,0
SAID,1
OMER OSMAN,1
YILMAZ,1
CEREN,0
ILYAS,1
ADEM,1
AYTEN,0
NURETTIN,1
SAHA,0
TUGBA,0
FURKAN,1
TEMEL,1
SEVGI,0
SADIK,1
BAHRIYE,0
SAFIYE,0
FILIZ,0
MUHSIN,1
BANU ZEYNEP,0
ZELIHA,0
AYTUL,0
EMINE,0
ZEYNEP,0
NAZIM,1
HACI EYUP,1
MECIT,1
MUZEYEN,0
FATMA,0
ERDAL,1
MAHMUT,1
SENEM,0
EMRE,1
AYSE,0
EMINE,0
HULUSI,1
RAMAZAN,1
MERYEM,0
ALI,1
DURAN,1
GOKHAN,1
CEVAHIR,1
GULDANE,0
MERYEM,0
SERVET,0
YUSUF,1
HASAN,1
CIGDEM,0
HUSNIYET,1
CEMIL,1
VEYSI,1
ERDOGAN,1
CINAR,0
UMIT,1
OZAY,1
ADEM,1
FATMA,0
DILEK,0
YUSUF,1
ERKAN,1
UFUK,1
AHMET,1
MALIK,1
IBRAHIM,1
